-2.8260353763241692, -65.287, 2.8187803427671003, -65.287, 0.0036275167785237874
-2.94686724543179, -68.769, 2.940495947976609, -68.769, 0.003185648727576479
-42.56231198302842, -49.77584030112644, -35.76754476466728, -54.7125276531625, 0.9767317781002345
-44.78105069737014, -52.467820964279504, -37.662516392246935, -57.63973887401661, 0.9893235067649326
-67.7527210596789, -2.751735842827946, -58.64195483622626, -30.791791059800524, 3.578156505040807
-71.55743126117382, -2.3100305896185898, -61.568921223641965, -33.05150349304013, 3.7537439507259105
-56.15438494658176, 38.44774395673223, -67.12887027591138, 4.671751129683125, 1.4562278978388998
-58.63404477103479, 42.08412443487253, -71.43691876949515, 2.6809299012819805, 1.1899792099792101
-34.415107102456815, 55.695131131234554, -40.99988899905816, 50.91100704571388, 0.8247511737089203
-36.784482659067834, 58.277667722194536, -42.7345103996406, 53.954719525856774, 0.818162646951885
2.854895380842704, 65.287, -2.8498526457999613, 65.287, 0.0025213675213678483
2.802679535628286, 68.769, -2.7979370770113556, 68.769, 0.0023712293084618375
41.547161232399446, 50.51339049379496, 33.810900227372144, 56.134113121696785, -0.8599387174436421
43.22358614494983, 53.5993851974737, 36.20975600067056, 58.69523108149857, -0.8710978224077622
65.31431568269538, 10.256375928529755, 56.9457345688662, 36.01222025207755, -3.1118083182640124
69.00710838644548, 10.159117315651432, 59.78158239023239, 38.55236679597878, -3.2647401247401255
58.005755639448005, -32.749810854089056, 67.47286133163786, -3.613055520538233, -2.095942028985507
60.47509994816838, -36.41793922517719, 71.32200131655532, -3.034609454328961, -1.6029702970297033
35.85109580727601, -54.65182426744808, 42.438842448647605, -49.865546168767125, -0.9520607934054603
37.71639425954475, -57.60059431210652, 44.65327943221137, -52.56065222227441, -0.9436548753426443
-3.0285096790648707, -92.887, 3.030169129588333, -92.887, -8.297252617488672E-4
-3.078806622326291, -96.369, 3.0833854830956664, -96.369, -0.0022894303847054735
-44.33635360169324, -81.74552944534808, -37.714305857970665, -84.93453956325654, 0.8026590930971409
-46.02118293347466, -84.79888683399615, -39.071783859794024, -88.14554104384528, 0.8141694655023511
-77.36330340970967, -51.968666865066275, -70.25469396443451, -60.882581165375804, 1.9038286937901496
-80.58833524357989, -53.5092992498383, -72.52384496402875, -63.62185020386184, 1.9435313396149119
-95.46173840980875, 0.8148146688878413, -87.5397308442058, -33.893768289595265, 4.236031331592692
-99.19692015152455, 1.5317491803257113, -90.69943574377902, -35.69816256392105, 4.473062200956936
-84.30126033079534, 48.08243467781698, -96.05422327822234, -3.4106604865905314, 1.709444444444444
-87.29206405567585, 50.62683334939444, -100.02435644930814, -5.156984469064819, 1.324
-67.76986419068993, 63.99845914749487, -75.289114056231, 54.569618047130746, 1.7522207825861633
-70.93334213003352, 65.61627767463196, -77.65130005976086, 57.192224880667254, 1.687272247161342
-36.080700932093684, 85.72124223271784, -43.137302218375716, 82.32296215819984, 0.7693465610989224
-37.79984802179097, 88.75807306017924, -44.436781500136426, 85.5618943502941, 0.7709781312127241
3.13476106836913, 92.887, -3.13610973213543, 92.887, -6.743318831569551E-4
3.104609318858349, 96.369, -3.105026578222962, 96.369, -2.0862968231358763E-4
43.00795431644131, 82.38525282476748, 36.190000251507065, 85.66860645463542, -0.7804726850058115
44.44964754756297, 85.55569838840911, 37.73433641437092, 88.78962178755002, -0.8001942128494357
75.21128692413396, 54.66721018397449, 67.81445836112005, 63.94253982648455, -1.778871548619448
78.23794961245588, 56.456589609480126, 70.11981635475786, 66.63640673049396, -1.8692128514056225
93.06229599260715, 9.69782944333803, 86.32456687552241, 39.21774949839092, -3.885915492957749
96.82562250563554, 8.85758463184553, 89.20814504931145, 42.2319340044943, -4.206095017381227
86.66395194624147, -37.73080634864323, 95.47908388353048, 0.8908101547087526, -2.307148936170213
89.50538879819001, -40.92962404942208, 99.27977458663929, 1.894758179098258, -1.9762352941176469
70.04165112330328, -61.14972843837734, 77.54407948407167, -51.74198083781796, -1.877952755905512
72.83986015235988, -63.2255796915956, 80.12127247549532, -54.09497743621531, -1.8224005855086602
37.78799517678342, -84.8990526576391, 44.26675270047233, -81.7790474728222, -0.8049279936871174
39.2479462022534, -88.06070573092717, 45.80773857254715, -84.90167622074642, -0.7934795061728389
-3.2045071176953623, -120.322, 3.2153960789457265, -120.322, -0.005444480625203212
-3.333838866685536, -123.804, 3.3332540713638554, -123.804, 2.92397660819043E-4
-45.123443417486456, -111.62040766828643, -38.49702454118845, -114.0322268990386, 0.699895135450044
-46.548033822080264, -114.80736616875416, -39.48676035368249, -117.37745952726462, 0.7171869276005016
-81.63747177436059, -88.56724341092685, -75.18108040594839, -93.9847990268977, 1.3938947368421046
-84.19891036171003, -90.96336941845368, -77.18494329599864, -96.8487865963817, 1.4519387343812975
-108.27534934568257, -53.1055937260082, -101.97023152487128, -64.02637813936131, 1.841763602251407
-111.70300254579251, -54.13272423269172, -104.70977183884432, -66.24535512617682, 1.9779562043795622
-120.42557376840504, -9.939414943021394, -117.12726045144613, -28.645079292893467, 1.6261538461538467
-123.79969099023536, -10.85588410790225, -120.71648319856656, -28.341624402897203, 1.9288888888888893
-116.54125459782135, 31.96848363674514, -120.07722588095102, 11.914993984041612, 1.0642105263157895
-120.15243782516059, 31.540484674533943, -123.30171112511836, 13.68006826347599, 1.1290909090909091
-100.67262887577296, 66.27389185563558, -106.0179463833971, 57.01553034984313, 1.7132420091324205
-104.03023701765201, 67.42234396199414, -108.76762878165292, 59.216940731386224, 1.6369523809523812
-72.92208166721369, 95.88032403539994, -79.56538974418015, 90.30592667822033, 1.4330174663722146
-75.47705730867433, 98.28187309843835, -81.55684539403886, 93.18032515837297, 1.3872901080631759
-36.85634401106108, 114.62938577594507, -44.07334440852701, 112.00261245058012, 0.7318387526145657
-38.386031420592, 117.77809209490516, -44.93157976407242, 115.39570733092785, 0.7285959438377536
3.3383946126041777, 120.322, -3.344309286165895, 120.322, -0.0029573367808658924
3.370094571776728, 123.804, -3.3811929718430314, 123.804, -0.005549200033158904
43.96476094659806, 112.04213359865582, 36.9586003983125, 114.59216749472193, -0.7352053187328902
45.07109617472689, 115.34492751025795, 38.187716796060414, 117.85027271525433, -0.7598818199724244
79.57966687518294, 90.29394674286162, 72.84257873917281, 95.94703491299656, -1.475590581825258
81.86018814786229, 92.92579036551943, 74.940942623079, 98.73172673339015, -1.539221196306704
106.51034806208524, 56.162665624623045, 99.92778738803536, 67.56399515598228, -1.9656818181818183
109.85224610052697, 57.33832842832723, 102.50352810267484, 70.06668137110293, -2.079043977055449
119.1713006770887, 17.052751122639528, 117.30249979580275, 27.65124758516216, -1.4807999999999995
122.76156657001222, 16.743380258814938, 120.53887743270157, 29.34887675390668, -1.5716666666666663
117.66812284838579, -25.577696214214686, 119.92367089850603, -12.785847564293604, -1.738333333333333
121.27470837171465, -25.175772127169516, 123.1249285956308, -14.682651808984822, -1.5933333333333335
102.11925833100325, -63.768256139451005, 107.96130950938154, -53.64952667808219, -1.6767505720823797
104.31378297601694, -66.93122795582526, 111.62226327441576, -54.272568752882364, -1.501228070175438
75.1532447679684, -94.0081559004603, 81.69255304736151, -88.521024735067, -1.4116780621215081
77.26991453041863, -96.7774872649192, 83.95368720882816, -91.16913607559299, -1.3473417231364955
38.421525158348416, -114.05970642709785, 45.18865890380903, -111.59667117245182, -0.6944231884057969
39.716499597594535, -117.29384128083782, 46.26625738183347, -114.90992440572148, -0.6894985137597084
