-1.0658141036401503E-14, -65.287, -1.4210854715202004E-14, -68.769
-38.3747357664187, -52.81829251175719, -40.42140401490109, -55.63528968617076
-62.091626779361704, -20.174792511757186, -65.40320556910143, -21.25078968617075
-62.0916267793617, 20.174792511757197, -65.40320556910142, 21.25078968617077
-38.37473576641869, 52.81829251175721, -40.42140401490108, 55.635289686170765
3.552713678800501E-15, 65.287, 3.552713678800501E-15, 68.769
38.374735766418695, 52.81829251175719, 40.421404014901086, 55.635289686170765
62.09162677936169, 20.174792511757197, 65.40320556910142, 21.250789686170755
62.0916267793617, -20.174792511757197, 65.40320556910142, -21.250789686170755
38.374735766418695, -52.8182925117572, 40.421404014901086, -55.635289686170765
-1.7763568394002505E-14, -92.887, -1.7763568394002505E-14, -96.369
-40.30215887541264, -83.688295232852, -41.812942055019974, -86.82546883088823
-72.6219809120079, -57.91409722525216, -75.34431813396158, -60.085088715324275
-90.55812897883305, -20.669301992400165, -93.95282796905016, -21.44411988443605
-90.55812897883305, 20.669301992400186, -93.95282796905016, 21.444119884436077
-72.62198091200787, 57.91409722525218, -75.34431813396155, 60.08508871532429
-40.302158875412616, 83.68829523285201, -41.81294205501995, 86.82546883088823
7.105427357601002E-15, 92.887, 7.105427357601002E-15, 96.369
40.30215887541263, 83.68829523285201, 41.81294205501997, 86.82546883088823
72.62198091200788, 57.91409722525218, 75.34431813396156, 60.08508871532429
90.55812897883305, 20.66930199240018, 93.95282796905016, 21.444119884436063
90.55812897883305, -20.66930199240018, 93.95282796905016, -21.444119884436063
72.62198091200788, -57.91409722525218, 75.34431813396156, -60.08508871532429
40.30215887541263, -83.68829523285201, 41.81294205501997, -86.82546883088823
-2.1316282072803006E-14, -120.322, -2.1316282072803006E-14, -123.804
-41.15254768523109, -113.06569551820208, -42.34346182429107, -116.33770522377861
-77.3414907727038, -92.17199948496166, -79.57967722963234, -94.83936623590195
-104.20190863415122, -60.161000000000016, -107.21740909012864, -61.902000000000015
-118.4940384579349, -20.89369603324036, -121.92313905392342, -21.498338987876608
-118.49403845793489, 20.893696033240385, -121.9231390539234, 21.498338987876636
-104.20190863415124, 60.160999999999994, -107.21740909012865, 61.901999999999994
-77.34149077270379, 92.17199948496167, -79.57967722963232, 94.83936623590195
-41.15254768523111, 113.06569551820208, -42.34346182429109, 116.33770522377861
7.105427357601002E-15, 120.322, 7.105427357601002E-15, 123.804
41.15254768523113, 113.06569551820206, 42.343461824291104, 116.3377052237786
77.3414907727038, 92.17199948496166, 79.57967722963234, 94.83936623590195
104.20190863415121, 60.16100000000003, 107.21740909012863, 61.90200000000003
118.4940384579349, 20.893696033240367, 121.92313905392342, 21.498338987876622
118.4940384579349, -20.893696033240367, 121.92313905392342, -21.498338987876622
104.20190863415121, -60.16100000000003, 107.21740909012863, -61.90200000000003
77.3414907727038, -92.17199948496166, 79.57967722963234, -94.83936623590195
41.15254768523117, -113.06569551820205, 42.343461824291154, -116.33770522377858
